Params 1,Params 2,Mean Distance VIO,Time 1,Time 2
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",99.13111759746356,71.74890089035034,71.60675835609436
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",148.69638616459437,71.74890089035034,71.65139746665955
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",198.26145735630715,71.74890089035034,71.43869304656982
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",247.82633513403343,71.74890089035034,71.58654808998108
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",297.39101884359786,71.74890089035034,71.34104228019714
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",346.9555093500812,71.74890089035034,71.41507053375244
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",396.5198024725694,71.74890089035034,71.3510148525238
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",446.08390220361844,71.74890089035034,71.64769530296326
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",495.6478074146653,71.74890089035034,71.65785551071167
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",545.2115184642564,71.74890089035034,71.54274368286133
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",594.7750352653701,71.74890089035034,71.66747426986694
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",49.56546180314538,71.54001832008362,71.60675835609436
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",99.13073037374838,71.54001832008362,71.65139746665955
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",148.69580157065542,71.54001832008362,71.43869304656982
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",198.26067935530415,71.54001832008362,71.58654808998108
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",247.8253630735238,71.54001832008362,71.34104228019714
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",297.3898535904017,71.54001832008362,71.41507053375244
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",346.9541467250068,71.54001832008362,71.3510148525238
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",396.51824646990093,71.54001832008362,71.64769530296326
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",446.08215169652334,71.54001832008362,71.65785551071167
"{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",495.64586276342396,71.54001832008362,71.54274368286133
